"DATE","AXIOMA_ID","NAME","PRICE","CURRENCY","TSO","RETURN","COUNTRY"
"2023-09-28","F76YAXGF6","MINMETALS LAND LTD",.37,"HKD",3346908037,0,"HK"
"2023-09-28","2YDMNSKV6","CHINA WATER INDUST",.171,"HKD",2873609649,0,"HK"
"2023-09-28","92LBLRLG0","RED HILL MINERALS",4.7,"AUD",63828149,0,"AU"
"2023-09-28","Q7MQL47A6","ADMIRALTY RESOR NL",.006,"AUD",1303579153,0,"AU"
"2023-09-28","DK4ZQTQS1","RICH DEVELOPMENT CO., LTD.",9.35,"TWD",743993000,.003218884,"TW"
"2023-09-28","4Z342ZX37","HAAD THIP",16.5,"THB",401921000,-.01197587,"TH"
"2023-09-28","2YLW2C8W5","TYCOONS GROUP ENT. CO., LTD.",12.55,"TWD",337168000,-.00790514,"TW"
"2023-09-28","HXK8DV3L0","YEO HIAP SENG",.64,"SGD",618619164,0,"SG"
"2023-09-28","XVSCDMGT8","TAKE SOLUTIONS",22,"INR",147934000,-.0045252,"IN"
"2023-09-28","KN8JKYG71","LAI SUN GARMT INTL",1.08,"HKD",883373901,0,"HK"
"2023-09-28","2RD1TRPB2","RECTRON LTD.",17.5,"TWD",166303000,.008645533,"TW"
"2023-09-28","3V2PRT877","VE WONG CORPORATION",41.55,"TWD",240000000,0,"TW"
"2023-09-28","89PP45R64","XTEP INTERNATIONAL",7.06,"HKD",2638492151,.004267525,"HK"
"2023-09-28","FGZ3A5D90","BYD ELECTRONIC INT",35.35,"HKD",2253204500,.011445208,"HK"
"2023-09-28","K925BHW36","NEWAY GROUP HLDGS",.249,"HKD",253359456,0,"HK"
"2023-09-28","G7LN91UN1","JSW HOLDINGS LIMIT",4981.75,"INR",11099625,.045553914,"IN"
"2023-09-28","Z8ASTZUH5","KT&G CORPORATION",31.8,"USD",274584994,0,"LU"
"2023-09-28","D3JACVWK8","CENTURY PROP GROUP",.335,"PHP",1.1600E+10,.018059703,"PH"
"2023-09-28","J7GNNCH25","BAJAJ AUTO LTD",5006.6016,"INR",282957358,-.00523504,"IN"
"2023-09-28","TTUQZLTG6","CHIA HER INDUSTRIAL CO., LTD",16.15,"TWD",80871000,-.04719764,"TW"
"2023-09-28","SJV4P94U1","RED MOUNTAIN MININ",.004,"AUD",2673576037,0,"AU"
"2023-09-28","384Q1VAF6","YUAN JEN ENTERPRISES CO., LTD.",20.4,"TWD",181830000,-.00244499,"TW"
"2023-09-28","UM863D9Y4","SIMPLEX INFRASTRUC",63.05,"INR",57142820,0,"IN"
"2023-09-28","XN1RX5452","GOLDLION HLDGS",1,"HKD",978436035,0,"HK"
"2023-09-28","4YBRFUG51","ABICO AVY CO., LTD.",24.05,"TWD",168959000,.008385744,"TW"
"2023-09-28","XCN3XHHS5","MAOYE INTL HOLDS L",.168,"HKD",5140326000,.012048072,"HK"
"2023-09-28","P2HTMVQU2","HABIB BANK",90.44,"PKR",1466852508,-.00077334,"PK"
"2023-09-28","24JC7TYS6","EMPIRE EAST LAND",.125,"PHP",1.4676E+10,.016259915,"PH"
"2023-09-28","HXF3DZNF9","SINOTRUK (HK) LTD",14.86,"HKD",2760993339,-.00402151,"HK"
"2023-09-28","Z1MU3Q2H1","JINDAL DRILLING",608.3,"INR",28981104,.031104401,"IN"
"2023-09-28","KCLKLLYJ8","DAWOOD HERCULES CO",111.15,"PKR",481287116,-.00510213,"PK"
"2023-09-28","FQWTWSFH0","WAN HWA ENTERPRISE CO., LTD.",12.35,"TWD",449968000,0,"TW"
"2023-09-28","FNHCJV5X5","IMDEX LTD",1.515,"AUD",508776713,.010000267,"AU"
"2023-09-28","JFF6W96A6","HL GLOBAL ENTERPRI",.26,"SGD",96334254,0,"SG"
"2023-09-28","TPZ5VXMS4","SADBHAV ENGINEERIN",13.2,"INR",171570800,.047618964,"IN"
"2023-09-28","K7BLBM369","MERMAID MARITIME P",.082,"SGD",1413329000,.064934994,"SG"
"2023-09-28","MPKSYH178","BRIGADE ENTERPRISE",573.8001,"INR",230850476,-.01763405,"IN"
"2023-09-28","UP2W35K12","NZ OIL & GAS",.36,"NZD",223950838,-.0136986,"NZ"
"2023-09-28","UKP8HJZU6","CHINA FIN ONLINE CO LTD ADR",.0001,"USD",2442000,0,"US"
"2023-09-28","KJW8G12B0","PARAGON TECHNOLOGIES CO., LTD.",35.3,"TWD",84042000,.026162791,"TW"
"2023-09-28","4UH6B69G0","SOUTH CHINA FINANC",.36,"HKD",301277070,-.027027,"HK"
"2023-09-28","TN15MVX33","COURAGE INVESTMENT",.01,"SGD",1097703568,0,"SG"
"2023-09-28","UX2XTSTG3","MIC ELECTRONICS LT",24.7,"INR",221446343,.002028641,"IN"
"2023-09-28","MGVPYR7R0","BAJAJ FINSERV LTD",1539.7,"INR",1595488813,-.01663739,"IN"
"2023-09-28","Q6WBXXRC7","QUINTAIN STEEL CO., LTD.",13.45,"TWD",446875000,-.02888087,"TW"
"2023-09-28","AHC7JBKM0","PAKISTAN REINS CO",5.96,"PKR",900000000,-.00666665,"PK"
"2023-09-28","RY1RUT142","FORMOSA ADVANCED TECHNOLOGIES CO., LTD.",38.55,"TWD",442222000,.001298701,"TW"
"2023-09-28","1K7MCSMP7","ITE TECH. INC.",157,"TWD",161080000,-.00632911,"TW"
"2023-09-28","W5THQX6X8","SCOTT TECHNOLOGY",3.2,"NZD",81198794,-.00928783,"NZ"
"2023-09-28","YYX93T8L4","STATE TRD CORP IND",120.3,"INR",60000000,-.01069079,"IN"
"2023-09-28","ZWC95YKV1","TAIWAN SAKURA CORP.",63.9,"TWD",221121000,0,"TW"
"2023-09-28","DLJ9LQDY3","YIP'S CHEMICAL HLD",1.6,"HKD",568484096,0,"HK"
"2023-09-28","A1Y6CAGU9","JVCKENWOOD CORPORA",704,"JPY",164000201,.01734104,"JP"
"2023-09-28","PL6AS2KL7","NEW ORIENTAL ED & TECHNOLOGY ADR",58.83,"USD",170262600,.004610663,"US"
"2023-09-28","X4WHG1542","GREAT EASTERN ENER",.035,"GBP",119123900,0,"GB"
"2023-09-28","M4V4HAPF6","ISETAN MITSUKOSHI",1689.5,"JPY",397006154,-.01963615,"JP"
"2023-09-28","NYH9W3FY3","CONS CONSTRUCT CON",1.5,"INR",398511188,0,"IN"
"2023-09-28","D16MQVY72","PERSOL HOLDINGS CO",245.9,"JPY",2331998610,0,"JP"
"2023-09-28","RX6QGX4A1","PHINMA CORPORATION",20.2,"PHP",286325265,0,"PH"
"2023-09-28","TFGBWFL87","SHO-BOND HOLDINGS",5905,"JPY",56745180,.001356622,"JP"
"2023-09-28","8F6FHT3J5","TIDEHOLD DEVELOPMENT CO., LTD.",11.75,"TWD",98050000,.004273504,"TW"
"2023-09-28","JZWXM16H7","CHINA AOYUAN GROUP",.255,"HKD",2965571354,-.07272721,"HK"
"2023-09-28","FSY59UCD9","SEROJA INVESTMENTS",.079,"SGD",390388110,0,"SG"
"2023-09-28","18US1DPB8","LUK FOOK HLDGS",20.45,"HKD",587107850,0,"HK"
"2023-09-28","SDT7Q6A87","TITANIUM SANDS LTD",.0055,"AUD",1771804701,-.08333349,"AU"
"2023-09-28","HP1FFC225","ORANGE SKY GOLDEN",.049,"HKD",2799669050,0,"HK"
"2023-09-28","LB189NN27","AYALALAND LOGISTIC",1.81,"PHP",6301591987,-.03723388,"PH"
"2023-09-28","S6LCGKQP4","EVER GOTESCO RES",.28,"PHP",5000000000,.01818182,"PH"
"2023-09-28","S93XK4A96","SUMISEKI HOLDINGS",585,"JPY",58892853,.077348066,"JP"
"2023-09-28","P16UVZ8V2","UNI-PRESIDENT CHIN",5.48,"HKD",4319334000,-.00904163,"HK"
"2023-09-28","WTNZ76976","PRECIOUS SHIPPING",16.75,"THB",1559291862,0,"TH"
"2023-09-28","BCVV3MRV2","LEE CHI ENT. CO., LTD.",15,"TWD",225685000,-.00332226,"TW"
"2023-09-28","GF9R8SN40","HORIZON OIL LTD",.18,"AUD",1618375962,0,"AU"
"2023-09-28","DW5L78936","WEI CHIH STEEL INDUSTRIAL CO., LTD.",23.75,"TWD",325715000,-.01247401,"TW"
"2023-09-28","RR5NZBKK9","RELIANCE IND INFRA",957.3999,"INR",15100000,-.01038819,"IN"
"2023-09-28","BJ9NQAQX8","INSPUR DIGITAL ENT",1.79,"HKD",1141920731,-.02185792,"HK"
"2023-09-28","WV6337DR4","GEOVISION INC.",47,"TWD",89822000,.008583691,"TW"
"2023-09-28","M8X9Z9JY3","USHA MARTIN",348.8001,"INR",304741780,.003452099,"IN"
"2023-09-28","4T82G51F9","FORMOSA OILSEED PROCESSING CO., LTD.",53.8,"TWD",229638000,0,"TW"
"2023-09-28","7VBM1SAL6","DA CIN CONSTRUCTION CO., LTD.",33.2,"TWD",338492000,-.003003,"TW"
"2023-09-28","ZCWQKUH40","WANT WANT CHINA HO",5.07,"HKD",1.1879E+10,0,"HK"
"2023-09-28","HQGPFJYN9","SOLID GROUP INC",.97,"PHP",1821542000,.010416698,"PH"
"2023-09-28","NGC1DYGX8","WAI KEE HOLDINGS",1.25,"HKD",793124034,.024589912,"HK"
"2023-09-28","YD1SVLVZ2","CAPITAL INDUSTRIAL",.131,"HKD",3984639703,-.01503782,"HK"
"2023-09-28","D1F54YRQ3","REC LTD",281.3001,"INR",2633224000,-.01072639,"IN"
"2023-09-28","CVW28ZB11","TAISUN ENTERPRISE CO., LTD.",22.35,"TWD",499999000,-.00223214,"TW"
"2023-09-28","LQ3GJ8S13","THAI VEGETABLE OIL",21.6,"THB",889471248,.004651488,"TH"
"2023-09-28","L1L2T9GH4","NATIONAL UNITED RE",.093,"HKD",3687628409,-.01063816,"HK"
"2023-09-28","549FKU7S9","RFM CORP",3.13,"PHP",3369549358,.00643103,"PH"
"2023-09-28","STXS15370","JIMOTO HLDGS INC",447,"JPY",21540263,-.01973684,"JP"
"2023-09-28","NZT8MYWX5","CHINA ASIA VALLEY",.139,"HKD",2819102084,0,"HK"
"2023-09-28","RFCR4T8Z4","CHAINQUI CONSTRUCTION DEVELOPMENT CO., LTD.",14.75,"TWD",224551000,0,"TW"
"2023-09-28","XZMXJ9NH0","JSL CONSTRUCTION & DEVELOPMENT CO., LTD.",83.6,"TWD",391607000,.025766871,"TW"
"2023-09-28","WB4G47AP7","CATHAY CHEMICAL WORKS, INC.",35,"TWD",150952000,.001430615,"TW"
"2023-09-28","JPXZVS7U4","MELBANA ENERGY LTD",.069,"AUD",3370204104,.014705687,"AU"
"2023-09-28","94TNUJ6G7","REGIS RESOURCES LT",1.45,"AUD",755338808,-.02027007,"AU"
"2023-09-28","ZAPDB2W46","TATA INVESTMENT",3440.6001,"INR",50595296,.051881776,"IN"
"2023-09-28","QG3VTFP62","AJR INFRA AND TOLLING LTD",.7,"INR",941830724,0,"IN"
"2023-09-28","KB15LKLS1","XINJIANG XINXIN MI",.88,"HKD",2209999000,0,"HK"
"2023-09-28","2ZUZXDHX7","G-RESOURCES GP LTD",1.73,"HKD",450814079,-.02259937,"HK"
"2023-09-28","BL4HYHZG4","BELLE CORPORATION",1.27,"PHP",9696464297,.007936665,"PH"
"2023-09-28","65GAZY9V5","GREENERGY HOLDINGS",.34,"PHP",2600778574,.096774094,"PH"
"2023-09-28","1DUA18NW3","TIS INC.",3306,"JPY",244445411,-.01715469,"JP"
"2023-09-28","5KYG1S973","DIZON COPPER SILVR",3.05,"PHP",79087487,.016666733,"PH"
"2023-09-28","6B8SGKZW2","CHINA SHANSHUI CEM",.63,"HKD",4353966228,.016129016,"HK"
"2023-09-28","FKDJP2NU3","GTM HOLDINGS CORPORATION",28.3,"TWD",203371000,-.00176367,"TW"
"2023-09-28","3494X74R8","NMDC LTD",141.9,"INR",2930605850,-.003861,"IN"
"2023-09-28","F6ZBXMSL9","ASTRO CORP.",11.6,"TWD",43372000,.022026432,"TW"
"2023-09-28","G5CP61AT2","ATA CREATIVITY GLOBAL ADR",1.18,"USD",32737000,.044247746,"US"
"2023-09-28","XHHP25PG9","TEAM YOUNG TECHNOLOGY CO., LTD.",13.7,"TWD",18000000,.041825095,"TW"
"2023-09-28","M8LJM4DY5","TAITA CHEMICAL CO., LTD.",17.8,"TWD",397587000,.011363636,"TW"
"2023-09-28","RD6XCS860","FORMOSA SUMCO TECHNOLOGY CORP.",143.5,"TWD",193924000,.003496503,"TW"
"2023-09-28","475LC7ZR5","SORIANO(A.)CORP",11.08,"PHP",2500000000,-.00180189,"PH"
"2023-09-28","WQNB6XYV6","CITYLAND DEVELOP",.75,"PHP",4976499325,.0135135,"PH"
"2023-09-28","S1V9QVMW5","SINO HOTELS HLDGS",1.72,"HKD",1142661798,.011764942,"HK"
"2023-09-28","VXSWVWAD1","COLLINS CO., LTD.",16.95,"TWD",209111000,.01497006,"TW"
"2023-09-28","RU66R4UF3","ASTUTE METALS NL",.042,"AUD",410519490,.166666699,"AU"
"2023-09-28","WB6S87JW1","DONGYUE GROUP LTD",5.67,"HKD",2253689455,-.00176062,"HK"
"2023-09-28","2DS2LBGY8","HONG HO PRECISION TEXTILE CO., LTD.",38.75,"TWD",137710000,-.00513479,"TW"
"2023-09-28","7HGZ6GVG2","EFU GEN INS(EAST F",86.46,"PKR",200000000,.018974577,"PK"
"2023-09-28","2XVZPBT86","OCEANUS GROUP LTD",.011,"SGD",2.5567E+10,0,"SG"
"2023-09-28","PA494HNB8","BOSIDENG INTL HLDG",3.28,"HKD",1.0904E+10,.009230708,"HK"
"2023-09-28","J58BDLW28","CHINA HK PHOTO",.125,"HKD",1185318349,0,"HK"
"2023-09-28","SAUJU88A4","BETTER LIFE GROUP CO., LTD.",10.7,"TWD",80265000,0,"TW"
"2023-09-28","PSB63RHB3","ZEE MEDIA CORP",12.7,"INR",625428680,0,"IN"
"2023-09-28","RZ7KLU1X1","CARNIVAL INDUSTRIAL CORP.",12.85,"TWD",189942000,0,"TW"
"2023-09-28","3L59J9UR6","REWARD WOOL LNDUSTRY CORP.",23.7,"TWD",110720000,.004237288,"TW"
"2023-09-28","95JK7JN45","HOCHENG CORP.",19.55,"TWD",302304000,.010335917,"TW"
"2023-09-28","R5NT15JW0","OHTL PCL",496,"THB",15097800,0,"TH"
"2023-09-28","DLUKQQJP3","CHC RESOURCES CORPORATION",57.8,"TWD",248540000,.006968641,"TW"
"2023-09-28","BZF8KKBQ3","TUNG HO TEXTILE CO., LTD.",17.75,"TWD",220000000,.002824859,"TW"
"2023-09-28","FMUGA4XP8","SOHO CHINA LIMITED",.91,"HKD",5199524031,0,"HK"
"2023-09-28","PTS9UHDG2","CRYPTO FLOW TECHNO",.31,"HKD",548408822,0,"HK"
"2023-09-28","GC29RL1N0","HSBC HOLDINGS PLC",60.6,"HKD",1.9566E+10,-.00410846,"HK"
"2023-09-28","KJ34X78T4","H.I.S. CO LTD",1796,"JPY",79860936,0,"JP"
"2023-09-28","TP7W7Z268","HACHIJUNI BANK",853.5,"JPY",513767950,-.00219541,"JP"
"2023-09-28","29NZ2LHS0","HARIMA B-STEM CORP",2756,"JPY",1924898,.018274854,"JP"
"2023-09-28","71TN1QWC1","HACHI-BAN CO",3200,"JPY",3068111,-.00466563,"JP"
"2023-09-28","8WC5XCSX4","HAGIWARA ELECTRI",4100,"JPY",9965000,.001203369,"JP"
"2023-09-28","GH99KLDP1","HAKUYOSHA COMPANY",2668,"JPY",3900000,-.01258327,"JP"
"2023-09-28","9WW9D7N86","KAWAMOTO CORP",903,"JPY",6000000,-.01311475,"JP"
"2023-09-28","ZZM2M8LX1","BEMAP INC",445,"JPY",3235000,-.00669643,"JP"
"2023-09-28","2UCCZVTM8","RAY CORP",393,"JPY",14328976,.00255102,"JP"
"2023-09-28","6UD4KL156","FUTURE VENTURE CAP",644,"JPY",8902600,-.0212766,"JP"
"2023-09-28","MW1418Z84","HAMAI INDUSTRIES",996,"JPY",7424000,.001005025,"JP"
"2023-09-28","PJRCXAN61","HAMAI CO LTD",1522,"JPY",3462400,-.01616031,"JP"
"2023-09-28","WPMM9UHH8","HAMAMATSU PHOTONIC",6306,"JPY",165065948,-.00251572,"JP"
"2023-09-28","G31NC9AA1","ELEMATEC CORP",1867,"JPY",42304946,-.00521648,"JP"
"2023-09-28","AZSLKTHS2","QUICK CO LTD",2107,"JPY",19098576,-.0009324,"JP"
"2023-09-28","KY88VUHP6","TAC CO LTD",226,"JPY",18504000,.133663366,"JP"
"2023-09-28","KGHQX5W22","THE HANSHIN DIESEL",1736,"JPY",3245028,.002309469,"JP"
"2023-09-28","MR1UKA1M7","VERTEX CORP",1486,"JPY",30553350,-.00067249,"JP"
"2023-09-28","4XSTNAJG9","HANKYU HANSHIN HLD",5140,"JPY",254281385,-.01562798,"JP"
"2023-09-28","69DVKTS40","H2O RETAILING CO",1796,"JPY",125201396,-.01605005,"JP"
"2023-09-28","Q7WYDW6W8","INUI GLOBAL LOGIST",1314,"JPY",26072960,.004576659,"JP"
"2023-09-28","9KRJWXNS4","ISAMU PAINT CO",3170,"JPY",2000000,.047540984,"JP"
"2023-09-28","5KGC43KG1","ISEWAN TERMINAL",752,"JPY",27487054,-.00261097,"JP"
"2023-09-28","776N157D5","ISEKI & CO",1208,"JPY",22984993,-.00576132,"JP"
"2023-09-28","V79LW36J8","ISHIHARA SANGYO",1509,"JPY",40383943,-.01436969,"JP"
"2023-09-28","415BG9JT6","ISHII IRON WORKS",3110,"JPY",3784000,-.00797448,"JP"
"2023-09-28","KPULW6WA9","ISHIGAKI FOODS CO",146,"JPY",14295700,-.00680272,"JP"
"2023-09-28","YRGWG3VJ9","ISHII FOOD CO LTD",297,"JPY",18392000,.013651877,"JP"
"2023-09-28","QTXLMXZN3","ISHIKAWA SEISAKSHO",1272,"JPY",6385972,-.00625,"JP"
"2023-09-28","U4D16MA24","IHI CORPORATION",3181,"JPY",154679954,.011267606,"JP"
"2023-09-28","219B2XWD6","ISHIZUKA GLASS CO",2729,"JPY",4219554,.000733407,"JP"
"2023-09-28","LZF9LDL84","ISUZU MOTORS",1920,"JPY",777442069,-.0053286,"JP"
"2023-09-28","FQMGMUF28","JCR PHARMACEUTICAL",1376,"JPY",129686308,.003257329,"JP"
"2023-09-28","4UN963TW3","ISHIHARA CHEMICAL",1598,"JPY",16308280,-.00919681,"JP"
"2023-09-28","PFZAFP934","ITOCHU CORP",5542,"JPY",1584889504,-.00601132,"JP"
"2023-09-28","QSMCC6HR8","ITOCHU ENEX CO LTD",1529,"JPY",116881106,0,"JP"
"2023-09-28","4958XGSS3","ITOHAM YONEKYU HLD",4210,"JPY",57471011.8,.003575685,"JP"
"2023-09-28","8QGDQ3PT6","ITOKI CORPORATION",1544,"JPY",45664437,.003248863,"JP"
"2023-09-28","DXY4NBCK3","BANK OF IWATE LTD",2735,"JPY",18497786,.001082251,"JP"
"2023-09-28","1AQDV81P4","ASTENA HOLDINGS CO",503,"JPY",40884504,.016161616,"JP"
"2023-09-28","LRF3LBAB4","ANEST IWATA CORP",1201,"JPY",41745505,-.00082034,"JP"
"2023-09-28","PJ3GPLDX5","IZUMI CO LTD",3997,"JPY",71665200,-.01333004,"JP"
"2023-09-28","GSB4AU989","IZUTSUYA CO LTD",386,"JPY",11480495,.010471204,"JP"
"2023-09-28","JCBPYK3T0","IWATSU ELECTRIC CO",789,"JPY",10080344,-.02351485,"JP"
"2023-09-28","77G39A467","IWATANI CORP",7751,"JPY",58561649,-.00398355,"JP"
"2023-09-28","MNTJAJFM8","IYOGIN HOLDINGS IN",1104.5,"JPY",313408831,.009968283,"JP"
"2023-09-28","ZCT7W64A6","IWATSUKA CONFECTY",5230,"JPY",5995000,-.01691729,"JP"
"2023-09-28","XD2HS4XJ2","JSP CORP",2032,"JPY",31413473,-.00531915,"JP"
"2023-09-28","ZY5TM2PB1","JAPAN LIVING SERV",1400,"JPY",1989845,.001430615,"JP"
"2023-09-28","JMZXGSMF7","JACCS CO LTD",5290,"JPY",35079161,-.01462523,"JP"
"2023-09-28","5DVPW4XS8","JAMCO CORPORATION",1619,"JPY",26864000,.017598994,"JP"
"2023-09-28","5PDCM6YU0","JANIS LTD",434,"JPY",3833543,-.03125,"JP"
"2023-09-28","3389RNMW1","JALCO HOLDINGS INC",217,"JPY",112604118,.018779343,"JP"
"2023-09-28","G73PLT5C3","JANOME CORPORATION",728,"JPY",19521444,-.00546448,"JP"
"2023-09-28","NLQFRQB26","JAPAN PULP & PAPER",4945,"JPY",15021551,-.00595238,"JP"
"2023-09-28","JFFV7G8N3","JAPAN AVIATN ELECT",2976,"JPY",92303000,-.00957096,"JP"
"2023-09-28","2DGQADGJ9","NIHON NOHYAKU CO",672,"JPY",81967082,-.01447178,"JP"
"2023-09-28","ZLV4KA5W5","SHANDONG LONGJI MA",7,"CNY",419160301,.021897751,"CN"
"2023-09-28","XWYUGUKY2","JAPAN FOUNDATION",501,"JPY",29346400,0,"JP"
"2023-09-28","QRYG4G9H6","JAPAN RESISTOR MFG",1081,"JPY",1240000,-.00551978,"JP"
"2023-09-28","23HNAQHD0","JAPAN PUBLNS TRDG",2392,"JPY",700000,0,"JP"
"2023-09-28","N325HUJZ5","ORGANO CORP",4170,"JPY",46359700,.020145631,"JP"
"2023-09-28","B72Y23XU7","JEOL LTD",4383,"JPY",51532800,-.01779359,"JP"
"2023-09-28","YXHPDTDB3","CARLIT HOLDINGS CO",986,"JPY",24050000,.003051882,"JP"
"2023-09-28","TC4P8FMW9","NIPPON SHOKUBAI CO",5483,"JPY",40800000,.001257636,"JP"
"2023-09-28","GXANAP8T3","ORIENTAL SHIRAISHI CORPORATION",330,"JPY",138809400,.010510511,"JP"
"2023-09-28","5BHY4MVP8","IX KNOWLEDGE INC",1015,"JPY",10800000,-.00294695,"JP"
"2023-09-28","5D7NCYQ21","JAPAN STEEL WORKS",2791,"JPY",74399910,-.01329601,"JP"
"2023-09-28","1L7YAV292","JAPAN WOOL TEXTILE",1366,"JPY",78478858,-.00870827,"JP"
"2023-09-28","87V1R9JB9","JAPAN SECS FINANCE",1491,"JPY",88000000,-.02583979,"JP"
"2023-09-28","5M5X3ZCC1","JAPAN OIL TRANS",2743,"JPY",3322935,-.00463293,"JP"
"2023-09-28","TLGPGWNM1","JSR CORP",4017,"JPY",208400000,-.00074627,"JP"
"2023-09-28","DL16P1Q74","NIPPON CHUZO KK",1033,"JPY",4825050,.004863813,"JP"
"2023-09-28","KGMRNLAR9","JAFCO GROUP CO LTD",1686.5,"JPY",56060000,-.02288528,"JP"
"2023-09-28","J3A8ZM9N1","JASTEC CO LTD",1528,"JPY",18287000,-.00456026,"JP"
"2023-09-28","JXYQXLKM2","JAPAN AIRPORT TERM",6221,"JPY",93145400,-.01109878,"JP"
"2023-09-28","6279V37H0","JBCC HOLDINGS INC",2819,"JPY",17773743,.013111269,"JP"
"2023-09-28","DCQYG69M1","JAPAN PROCESS DEVL",990,"JPY",10645020,-.00201613,"JP"
"2023-09-28","KYMV4UUM1","JGC HLDGS CORP",2130,"JPY",259481819,.012598051,"JP"
"2023-09-28","P5TFXZYU2","DELSOLE CORPORATIO",568,"JPY",9105290,-.01217391,"JP"
"2023-09-28","CVZ1Q6ML8","JOBAN KOSAN CO LTD",1295,"JPY",8808778,-.04002965,"JP"
"2023-09-28","BPTVT3LV6","JAPAN TOBACCO INC",3467,"JPY",2000000000,.010198135,"JP"
"2023-09-28","13HKMMG44","JAPAN LOGISTIC SYS",3475,"JPY",1383310,0,"JP"
"2023-09-28","FS6M3ZRV2","JAPAN CASH MACHINE",1010,"JPY",29672651,-.00392542,"JP"
"2023-09-28","LJ78BQQS4","AEON DELIGHT CO",3285,"JPY",50669633,-.01940299,"JP"
"2023-09-28","W2TSKRZV2","POLARIS HOLDINGS",165,"JPY",123354989,-.02941176,"JP"
"2023-09-28","PMWB6UD59","VERITE CO LTD",408,"JPY",27230825,-.02158273,"JP"
"2023-09-28","XZLW82JC6","JOYFULL CO LTD",999,"JPY",31932000,0,"JP"
"2023-09-28","ZZVCLYH83","JUNTENDO CO LTD",590,"JPY",8331164,.008547009,"JP"
"2023-09-28","TG11ZCGM2","JOSHIN DENKI CO",2370,"JPY",28000000,-.00420168,"JP"
"2023-09-28","3HRMQZNZ6","WOOD ONE CO LTD",1065,"JPY",9841969,-.01101928,"JP"
"2023-09-28","VFW2CQ418","JUROKU FINANCIAL G",3900,"JPY",37924134,-.00377358,"JP"
"2023-09-28","FPYF4P6B0","AEON CO LTD",3001,"JPY",871924572,-.00099867,"JP"
"2023-09-28","8VASQ3875","KAPPA CREATE CO LT",1513,"JPY",49414578,.004648074,"JP"
"2023-09-28","KH5HWG3U0","KEY COFFEE INC",2017,"JPY",22689000,-.01939864,"JP"
"2023-09-28","XPRZ87ZD4","KABUKI-ZA CO LTD",4775,"JPY",12170000,.001048218,"JP"
"2023-09-28","3DZK8C9W4","KAGA ELECTRONICS",6540,"JPY",28702118,.006051437,"JP"
"2023-09-28","8CKUY3L69","KAGOME CO LTD",3260,"JPY",94366944,-.01570048,"JP"
"2023-09-28","NDP4R8RC1","TOMONY HOLDINGS IN",477,"JPY",163728911,-.00823045,"JP"
"2023-09-28","URB55Z8A3","KADOYA SESAME MILL",3520,"JPY",9400000,-.00283286,"JP"
"2023-09-28","RRARU93Z0","KAINOS LABORATORIE",1044,"JPY",4559000,-.00381679,"JP"
"2023-09-28","JHK1GCDH5","AS ONE CORPORATION",5367,"JPY",40276270,-.02007959,"JP"
"2023-09-28","KCZYF8D94","KAJIMA CORP",2470.5,"JPY",528656011,.000199601,"JP"
"2023-09-28","1N2TL2AT3","KAJI TECHNOLOGY CP",4590,"JPY",1718000,-.01290323,"JP"
"2023-09-28","FQVSMKAC7","JAPAN ASIA INVESTM",270,"JPY",17884392,-.01459854,"JP"
"2023-09-28","RUZB37ML5","KAKEN PHARM",3523,"JPY",45939730,-.00936123,"JP"
"2023-09-28","UC8SNY3V2","KAMEDA SEIKA CO",4110,"JPY",22318650,-.02251185,"JP"
"2023-09-28","LFQGUT7Z1","KANDA HOLDINGS",762,"JPY",23308720,-.00707851,"JP"
"2023-09-28","S3LNADJM4","KAMEI CORP",1516,"JPY",37592000,.020598007,"JP"
"2023-09-28","4S9NP1S98","KAMIGUMI CO LTD",3053,"JPY",116376837,-.02178718,"JP"
"2023-09-28","FGGZCGPJ9","KANAMOTO CO LTD",2700,"JPY",38742241,-.00953778,"JP"
"2023-09-28","6CFNUH2X8","KANSEKI CO LTD",1375,"JPY",8050000,-.00290065,"JP"
"2023-09-28","9WMU52RG8","KANDA TSUSHINKI CO",1784,"JPY",2623227,.008479367,"JP"
"2023-09-28","CDWDZ8878","KANAGAWA CHUO KOTS",3155,"JPY",12600000,-.01550388,"JP"
"2023-09-28","WXS3K7810","KANADEN CORP",1334,"JPY",23600000,.000737463,"JP"
"2023-09-28","5TZFMGMX6","KANEKA CORP",3945,"JPY",68000000,-.0086741,"JP"
"2023-09-28","SBLKSLSL7","KANEKO SEEDS CO",1480,"JPY",11773000,-.01530273,"JP"
"2023-09-28","KRDZW8923","KANRO CO LTD",2154,"JPY",15315604,.031609195,"JP"
"2023-09-28","WSWQK7PM0","KANEMATSU CORP",2159,"JPY",84500202,-.00854701,"JP"
"2023-09-28","VT1SUZ3H1","KANSAI ELEC POWER",2183,"JPY",938733028,.008679762,"JP"
"2023-09-28","N2NTSQ7Z2","KANDENKO CO LTD",1388,"JPY",205288338,.005726557,"JP"
"2023-09-28","C5CLZR6P9","KANTO DENKA KOGYO",899,"JPY",57546050,-.00110254,"JP"
"2023-09-28","Z223NWGS7","TSUKUBA BANK LTD",276,"JPY",82553721,.00729927,"JP"
"2023-09-28","JFAUH1TY5","KANSAI PAINT CO",2166.5,"JPY",238623270,-.02997336,"JP"
"2023-09-28","X1SH1KHF9","KAO CORP",5590,"JPY",465900000,-.00338741,"JP"
